,X pred,X real,X Diff,Y pred,Y real,Y Diff
0,-1.5682036876678467,-3.17345,1.6052463123321532,-0.42142927646636963,-0.688695,0.2672657235336303
1,-1.8116047382354736,-2.79614,0.9845352617645262,8.212401390075684,10.882,-2.669598609924316
2,-3.4617843627929688,-5.13179,1.6700056372070309,2.9863500595092773,2.17577,0.8105800595092774
3,-6.720330238342285,-4.79476,-1.925570238342285,6.416658401489258,9.49854,-3.0818815985107424
4,-6.107672214508057,-11.538,5.430327785491944,3.591916561126709,0.520339,3.071577561126709
5,14.200414657592773,13.2066,0.9938146575927735,-0.03579265996813774,-1.03985,1.0040573400318622
6,-7.283288955688477,-8.43829,1.1550010443115237,-13.139301300048828,-12.0557,-1.0836013000488283
7,13.905051231384277,14.3573,-0.45224876861572305,-6.853400707244873,-8.6244,1.7709992927551266
8,3.442814350128174,4.57093,-1.1281156498718259,-2.7538111209869385,-1.30049,-1.4533211209869386
9,-6.531296730041504,-5.93285,-0.5984467300415037,-4.026134967803955,-5.02388,0.997745032196045
10,1.8709899187088013,0.960235,0.9107549187088013,5.715799331665039,5.35155,0.3642493316650395
11,-3.462071418762207,-10.0044,6.542328581237793,1.4247514009475708,2.25564,-0.8308885990524293
12,2.7255234718322754,4.58967,-1.8641465281677245,-0.8521602153778076,-5.55853,4.706369784622193
13,8.395256042480469,-2.47156,10.866816042480469,-2.8751726150512695,-10.7372,7.86202738494873
14,1.2148040533065796,2.58366,-1.3688559466934205,-6.828317642211914,-9.52255,2.6942323577880867
15,7.828296661376953,10.0714,-2.2431033386230474,-5.863840579986572,-4.35673,-1.5071105799865725
16,6.904008388519287,6.99735,-0.09334161148071285,-8.218182563781738,-8.0853,-0.13288256378173813
17,-7.663234233856201,-9.62434,1.961105766143799,-0.7512638568878174,-0.458668,-0.29259585688781736
18,12.598763465881348,14.3809,-1.7821365341186528,-1.8078800439834595,-1.97517,0.16728995601654062
19,12.956546783447266,9.85904,3.0975067834472654,3.465655565261841,3.09544,0.37021556526184085
20,-3.268167018890381,-4.63852,1.370352981109619,-0.24112007021903992,0.927068,-1.16818807021904
21,-4.809418678283691,-8.79293,3.9835113217163087,-1.3821437358856201,-1.14686,-0.23528373588562013
22,-1.933129072189331,0.580045,-2.513174072189331,-3.7428135871887207,-7.25737,3.514556412811279
23,-0.6978181004524231,0.335463,-1.0332811004524232,9.502983093261719,11.0499,-1.5469169067382804
24,-6.655117511749268,-7.24151,0.5863924882507323,9.623162269592285,10.099,-0.47583773040771504
25,10.377985000610352,11.8829,-1.5049149993896478,-5.102141857147217,-3.83371,-1.2684318571472168
26,0.0964520126581192,-0.674926,0.7713780126581192,-5.504759311676025,-8.7742,3.269440688323975
27,11.111499786376953,14.6108,-3.499300213623046,-3.630689859390259,-1.63571,-1.9949798593902588
28,5.773568630218506,5.60434,0.1692286302185062,1.1644418239593506,1.63925,-0.4748081760406495
29,-1.7426260709762573,-2.471,0.7283739290237428,-9.390785217285156,-10.4695,1.0787147827148438
30,-1.949101448059082,-2.37601,0.4269085519409179,2.8502871990203857,-0.428265,3.278552199020386
31,-0.5091789960861206,0.510969,-1.0201479960861206,5.53610897064209,7.67716,-2.14105102935791
32,1.4566246271133423,2.44338,-0.9867553728866576,-1.9759266376495361,-3.93976,1.963833362350464
33,5.610414505004883,4.96345,0.6469645050048829,3.727189064025879,4.57009,-0.8429009359741215
34,1.3601396083831787,-3.01484,4.374979608383178,-0.10605732351541519,3.74613,-3.852187323515415
35,-3.397500514984131,-7.64155,4.244049485015869,-5.680838108062744,-7.35609,1.6752518919372559
36,12.478099822998047,11.0998,1.3782998229980468,-1.7683366537094116,-4.09556,2.3272233462905882
37,5.533420085906982,1.09523,4.4381900859069825,10.622260093688965,6.4994,4.122860093688965
38,-6.229221820831299,-1.88032,-4.348901820831299,8.96369457244873,14.4768,-5.51310542755127
39,1.6076130867004395,0.784748,0.8228650867004395,-3.750276565551758,-3.21715,-0.5331265655517576
40,5.392064571380615,10.8423,-5.450235428619385,-7.754911422729492,-7.92175,0.1668385772705081
41,12.416603088378906,9.64971,2.7668930883789056,-0.4562903940677643,-0.0998157,-0.3564746940677643
42,12.820383071899414,14.0398,-1.2194169281005856,-2.4326512813568115,-1.74511,-0.6875412813568116
43,-2.5235753059387207,0.165953,-2.6895283059387207,-11.202260971069336,-5.98603,-5.2162309710693355
44,-6.473672866821289,-7.59904,1.1253671331787105,3.1162898540496826,3.94764,-0.8313501459503172
45,13.817214012145996,-5.0388,18.856014012145998,-2.0829575061798096,-7.13281,5.0498524938201905
46,-7.298012733459473,-10.7545,3.4564872665405275,2.495844602584839,5.74921,-3.253365397415161
47,-2.111771583557129,3.33186,-5.443631583557129,9.83714771270752,13.4491,-3.61195228729248
48,-3.1930508613586426,-2.69918,-0.49387086135864244,13.6190824508667,14.9163,-1.2972175491333005
49,1.7581065893173218,3.72881,-1.9707034106826784,5.127357006072998,4.14914,0.978217006072998
50,-12.311336517333984,-8.59073,-3.7206065173339837,4.075860977172852,2.85247,1.2233909771728517
51,-5.958974361419678,-1.25581,-4.703164361419677,-8.27540397644043,-10.6237,2.34829602355957
52,-13.831650733947754,-15.2492,1.4175492660522462,0.8423495292663574,0.537121,0.30522852926635746
53,-1.24014413356781,-1.74878,0.5086358664321899,-4.272231101989746,-8.36307,4.090838898010254
54,5.442732810974121,-8.6845,14.127232810974121,-8.059453010559082,-15.3467,7.287246989440918
55,7.062985420227051,15.2436,-8.18061457977295,5.790823936462402,1.07325,4.7175739364624025
56,4.822865962982178,0.719335,4.103530962982178,6.3324503898620605,8.32866,-1.9962096101379387
57,6.482500076293945,9.09377,-2.611269923706054,-4.036277770996094,-1.45088,-2.585397770996094
58,-0.7579010725021362,0.00117116,-0.7590722325021362,1.7480432987213135,10.7677,-9.019656701278686
59,-0.7117245197296143,-1.00915,0.29742548027038573,10.540770530700684,9.41922,1.1215505307006843
60,2.2476658821105957,2.85998,-0.6123141178894045,-1.4196369647979736,0.248757,-1.6683939647979735
61,-6.698328018188477,-7.79761,1.0992819818115231,-3.705246686935425,-2.28231,-1.422936686935425
62,9.296682357788086,9.38525,-0.08856764221191327,0.132737398147583,-0.322696,0.455433398147583
63,-7.941341400146484,-8.69853,0.7571885998535155,0.863624632358551,-0.652238,1.5158626323585511
64,3.0398354530334473,2.81193,0.22790545303344745,-3.405104398727417,-5.07936,1.6742556012725833
65,9.318686485290527,9.42585,-0.10716351470947316,0.7314190864562988,-0.344194,1.0756130864562987
66,-5.083556175231934,-12.1123,7.028743824768066,-7.692053318023682,-9.09604,1.4039866819763187
67,-4.291913986206055,-4.66062,0.3687060137939451,-1.4520714282989502,-0.627757,-0.8243144282989502
68,-5.376584529876709,-12.7733,7.396715470123292,8.171194076538086,-0.372588,8.543782076538086
69,-7.594100475311279,-13.1498,5.5556995246887215,-7.783766269683838,-7.92912,0.14535373031616228
70,-1.226080060005188,-4.14284,2.9167599399948116,5.291752338409424,1.62477,3.666982338409424
71,2.1619367599487305,-0.138965,2.3009017599487303,-11.641260147094727,-14.4365,2.795239852905274
72,-0.695254385471344,1.52154,-2.216794385471344,-2.7631356716156006,2.5993,-5.3624356716156
73,8.894966125488281,14.8724,-5.9774338745117195,1.133035659790039,-1.97428,3.1073156597900393
74,3.9424800872802734,3.55205,0.3904300872802735,6.893027305603027,7.79874,-0.9057126943969722
75,2.756229877471924,-2.02028,4.7765098774719235,5.27751350402832,4.06129,1.2162235040283207
76,1.1732369661331177,-1.11986,2.2930969661331178,-10.44300365447998,-11.2076,0.7645963455200189
77,0.20063889026641846,0.454966,-0.2543271097335815,-7.719831466674805,-9.25016,1.5303285333251946
78,13.6034574508667,12.098,1.5054574508666985,-6.430027961730957,-6.16687,-0.26315796173095674
79,-8.191963195800781,-2.61439,-5.577573195800781,-7.092281818389893,-8.57443,1.482148181610107
80,2.9950623512268066,3.10978,-0.11471764877319357,-7.685713768005371,-8.9276,1.2418862319946289
81,4.478574752807617,3.12453,1.3540447528076172,-13.509425163269043,-11.2872,-2.2222251632690426
82,-3.0010738372802734,-3.13339,0.13231616271972646,-1.0522232055664062,-3.62506,2.5728367944335937
83,-1.8312851190567017,-5.86096,4.029674880943299,4.501814842224121,0.385913,4.115901842224121
84,2.073431968688965,1.10289,0.9705419686889649,-5.15130615234375,-5.79542,0.64411384765625
85,-1.1904162168502808,-0.0126687,-1.1777475168502807,-1.114722728729248,-7.06462,5.949897271270752
86,1.7902640104293823,-1.15195,2.9422140104293826,8.002346992492676,10.7145,-2.7121530075073235
87,-0.6452617645263672,-0.637898,-0.0073637645263672225,-8.334335327148438,-15.1728,6.838464672851563
88,-8.177205085754395,-6.1703,-2.0069050857543944,5.919961929321289,5.77732,0.1426419293212895
89,-5.48159122467041,1.50241,-6.98400122467041,5.645980358123779,6.81676,-1.170779641876221
90,-0.34882256388664246,6.77394,-7.122762563886642,7.700784206390381,7.1245,0.5762842063903806
91,4.087311267852783,14.3873,-10.299988732147217,-2.4080734252929688,0.135402,-2.5434754252929688
92,6.623720645904541,8.44072,-1.8169993540954597,0.22173470258712769,-6.97053,7.192264702587128
93,5.673946380615234,10.9329,-5.258953619384766,2.4542441368103027,-0.070202,2.524446136810303
94,-9.63674259185791,-4.53555,-5.10119259185791,5.491795539855957,9.80059,-4.308794460144043
95,-12.501479148864746,-11.5938,-0.9076791488647462,4.550050258636475,2.65122,1.8988302586364747
96,8.574034690856934,6.62028,1.9537546908569334,-1.1996779441833496,-2.19487,0.9951920558166503
97,-0.3401451110839844,-0.137519,-0.20262611108398437,8.144697189331055,7.33065,0.8140471893310544
98,9.719718933105469,8.83294,0.8867789331054681,4.594340801239014,2.57066,2.0236808012390135
99,0.09229418635368347,2.71687,-2.6245758136463166,-6.593555927276611,-8.48859,1.895034072723389
100,-1.957711935043335,10.9629,-12.920611935043334,-11.081165313720703,-2.12117,-8.959995313720704
101,6.013792037963867,11.2876,-5.273807962036132,5.11598014831543,2.25166,2.8643201483154295
102,-0.16853907704353333,-13.4162,13.247660922956467,-1.0276234149932861,-2.43623,1.408606585006714
103,-0.5373724699020386,-5.05744,4.520067530097961,2.672879457473755,-1.86787,4.540749457473755
104,-7.696448802947998,-8.60561,0.9091611970520024,0.8695562481880188,0.698444,0.17111224818801885
105,2.644684314727783,1.21637,1.4283143147277833,12.784065246582031,11.4456,1.3384652465820306
106,-5.858312129974365,-6.46411,0.6057978700256346,4.14046049118042,2.26846,1.8720004911804198
107,-5.065288543701172,-4.38459,-0.6806985437011717,7.968735218048096,7.90109,0.06764521804809576
108,-3.0606236457824707,-4.72971,1.6690863542175292,2.746246099472046,7.03212,-4.285873900527954
109,-14.319182395935059,-16.5372,2.21801760406494,-1.3220775127410889,-0.0997413,-1.2223362127410888
110,0.34336841106414795,0.289616,0.053752411064147965,-12.221992492675781,-12.7617,0.5397075073242181
111,4.792968273162842,5.75261,-0.959641726837158,1.9253780841827393,0.41891,1.5064680841827394
112,3.2931132316589355,0.200146,3.0929672316589354,8.762816429138184,10.5305,-1.7676835708618164
113,-7.247250080108643,-10.2808,3.0335499198913567,-2.028165340423584,-1.9845,-0.043665340423584054
114,5.918769836425781,10.7571,-4.838330163574218,0.05825202912092209,1.83342,-1.775167970879078
115,-2.9453983306884766,-1.26839,-1.6770083306884767,-4.144228935241699,-0.469324,-3.6749049352416994
116,-3.0352978706359863,-0.298577,-2.7367208706359865,12.493768692016602,15.909,-3.415231307983399
117,7.016236305236816,8.77354,-1.7573036947631842,-6.905954360961914,-6.6805,-0.22545436096191374
118,-0.7008004784584045,9.88894,-10.589740478458404,-6.939183235168457,-2.42709,-4.512093235168457
119,-0.3211935758590698,0.135142,-0.4563355758590698,-12.084193229675293,-15.4319,3.3477067703247076
120,2.5700736045837402,3.25532,-0.68524639541626,-1.969376802444458,-2.06815,0.09877319755554215
121,-6.587141036987305,0.767533,-7.354674036987305,5.1888885498046875,11.8817,-6.692811450195313
122,-9.366471290588379,-9.03247,-0.3340012905883789,0.6181007027626038,-1.36534,1.9834407027626038
123,-6.533053874969482,-5.51588,-1.0171738749694823,1.1190518140792847,2.22334,-1.1042881859207152
124,-1.2173024415969849,4.34004,-5.557342441596985,-4.029486179351807,-1.94834,-2.0811461793518067
125,1.1437253952026367,1.54485,-0.40112460479736334,-2.9855117797851562,2.64892,-5.634431779785157
126,-1.9437596797943115,-1.38379,-0.5599696797943114,-1.2269288301467896,-7.01451,5.78758116985321
127,-12.57464599609375,-15.948,3.3733540039062504,-1.2230671644210815,-0.565935,-0.6571321644210816
128,4.4769768714904785,4.85298,-0.3760031285095211,2.7900993824005127,4.19308,-1.4029806175994874
129,-1.7648483514785767,-4.60391,2.8390616485214233,-4.373007774353027,-4.76326,0.3902522256469725
130,-7.457009315490723,-13.7003,6.243290684509278,5.889336585998535,8.13884,-2.249503414001465
131,-11.494932174682617,-11.8153,0.3203678253173834,-1.6014004945755005,-0.960206,-0.6411944945755005
132,7.13944149017334,8.3372,-1.1977585098266594,5.925570964813232,4.81427,1.1113009648132328
133,-0.3028189539909363,-0.792178,0.48935904600906377,-14.80208683013916,-15.154,0.35191316986083976
134,-2.5531673431396484,-6.75742,4.204252656860351,-4.230255126953125,-7.97143,3.741174873046875
135,-2.7116470336914062,-2.53777,-0.17387703369140617,0.22771131992340088,-0.0429284,0.27063971992340086
136,1.7312430143356323,5.635,-3.9037569856643675,3.082737445831299,2.91663,0.16610744583129877
137,-5.244076728820801,-11.7047,6.4606232711792,-0.3023848235607147,0.378777,-0.6811618235607146
138,8.642680168151855,11.0354,-2.3927198318481437,-3.426132917404175,-2.69448,-0.7316529174041748
139,-3.6153836250305176,-5.06719,1.4518063749694825,4.94450569152832,10.1708,-5.2262943084716795
140,6.784455299377441,11.4227,-4.638244700622559,-3.0557422637939453,-0.47484,-2.5809022637939454
141,8.263260841369629,10.0092,-1.745939158630371,-13.551021575927734,0.653412,-14.204433575927734
142,-2.554337978363037,-8.17105,5.616712021636962,1.2434395551681519,1.26639,-0.02295044483184805
143,4.873005390167236,0.365864,4.507141390167236,6.521387100219727,11.0112,-4.489812899780274
144,3.06984281539917,0.073355,2.99648781539917,8.991506576538086,9.17271,-0.18120342346191443
145,4.917723178863525,2.00272,2.9150031788635253,-6.072638511657715,-11.4174,5.344761488342286
146,-4.242269515991211,-5.96477,1.7225004840087887,-4.391523361206055,-6.35828,1.966756638793945
147,8.606649398803711,2.71933,5.887319398803712,-4.881923198699951,-9.45507,4.573146801300048
148,0.610543966293335,3.02686,-2.416316033706665,-0.9541995525360107,-6.37035,5.416150447463989
149,8.792856216430664,-3.63674,12.429596216430664,9.021806716918945,3.38326,5.638546716918945
150,2.158658504486084,-5.38193,7.540588504486084,-4.377561569213867,-8.92456,4.546998430786132
151,5.01634407043457,0.655048,4.3612960704345705,-5.047172546386719,-5.78456,0.7373874536132812
152,5.940515041351318,11.4779,-5.537384958648682,-3.7233524322509766,-2.97297,-0.7503824322509764
153,-6.235475540161133,-4.22853,-2.0069455401611327,7.952702045440674,9.48323,-1.5305279545593269
154,-0.7222455739974976,0.111843,-0.8340885739974976,10.170941352844238,12.3002,-2.129258647155762
155,12.497589111328125,15.079,-2.5814108886718756,-9.813323020935059,1.68339,-11.496713020935058
156,-7.389702320098877,-7.54849,0.1587876799011232,11.332293510437012,14.0332,-2.700906489562989
157,-12.540935516357422,-13.4446,0.9036644836425776,-8.549385070800781,-6.59654,-1.9528450708007812
158,-0.352681428194046,0.0344387,-0.387120128194046,-8.666726112365723,-11.3374,2.670673887634278
159,1.6552278995513916,5.27993,-3.6247021004486086,7.997873783111572,8.45412,-0.45624621688842737
160,-10.54372787475586,3.97382,-14.51754787475586,-5.362973213195801,-1.32271,-4.040263213195801
161,-2.2281312942504883,-1.73532,-0.4928112942504883,10.848773002624512,10.8434,0.005373002624510903
162,5.771935939788818,-5.19903,10.970965939788819,5.021853923797607,-0.185355,5.207208923797608
163,5.935088157653809,6.5942,-0.6591118423461912,2.2616195678710938,3.13909,-0.8774704321289062
164,-11.016012191772461,-14.2873,3.271287808227539,0.001702718436717987,1.97865,-1.976947281563282
165,-6.127915859222412,-9.96893,3.841014140777588,4.825244903564453,-1.24771,6.072954903564453
166,-6.644876003265381,-5.4526,-1.1922760032653805,-3.26336669921875,1.05075,-4.31411669921875
167,7.203470706939697,5.44294,1.7605307069396972,-13.254135131835938,-13.3771,0.12296486816406293
168,-5.916800498962402,-7.40728,1.4904795010375977,-5.613432884216309,-5.5175,-0.09593288421630852
169,-2.245208740234375,1.42001,-3.665218740234375,-7.113708019256592,-2.25117,-4.862538019256592
170,0.9530293941497803,-8.13928,9.09230939414978,-7.828958034515381,-11.7582,3.9292419654846196
171,3.3545751571655273,12.2631,-8.908524842834472,2.7934436798095703,0.183909,2.6095346798095704
172,-0.04515162855386734,-2.15796,2.1128083714461328,2.068103075027466,3.4111,-1.342996924972534
173,2.132369041442871,-7.00582,9.138189041442871,1.1440008878707886,-3.52123,4.665230887870789
174,3.084301471710205,5.60948,-2.5251785282897945,-10.73580551147461,-9.8866,-0.8492055114746098
175,-7.792997360229492,-9.22467,1.4316726397705075,7.217109203338623,-1.80644,9.023549203338623
176,-2.5318946838378906,-2.46547,-0.0664246838378908,8.337925910949707,7.76519,0.5727359109497074
177,-1.7592817544937134,1.97487,-3.7341517544937135,-2.8191075325012207,-8.31713,5.49802246749878
